6, 1714, "Piece: hatch
Cycle: 11.82
Deposit: drop
Sandstorm: true
", 2, left, 0, NaN, NaN, 0, NaN, NaN, 1, 1, true, false, false, true, 0, undefined, undefined, undefined, false, false, false, false, false, false, false, false, false, false, false, 6, false, false, false, N/A, Leah Wellman, 
6, 1714, "Piece: hatch
Cycle: 7.978
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 2.642
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 11.383
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 8.433
Deposit: ship
Sandstorm: true
", 2, left, 2, 9.908, 19.816, 0, NaN, NaN, 4, 0.5, true, false, false, true, 2, success, noattempt, noattempt, true, false, true, false, false, false, false, false, false, false, true, 4, false, true, false, Average, Leah Wellman, Didn’t score anything in sandstorm. 
13, 1714, "Piece: hatch
Cycle: 2.297
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 5.241
Deposit: drop
Sandstorm: true
", 2, right, 0, NaN, NaN, 0, NaN, NaN, 2, 1, true, false, true, false, 0, success, noattempt, noattempt, true, true, true, false, false, false, false, false, false, false, false, 4, false, true, true, Average, Chase Harriman, 
19, 1714, "Piece: hatch
Cycle: 70.913
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 0.552
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 0.385
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 0.368
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 2.306
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 0.468
Deposit: drop
Sandstorm: false
", 2, right, 0, NaN, NaN, 1, 70.913, 70.913, 6, 0.8333333333333334, true, false, true, false, 0, noattempt, noattempt, noattempt, true, true, true, false, false, false, false, false, true, false, false, 7, true, false, false, Average, Charlie Bergdall, 
29, 1714, "Piece: hatch
Cycle: 62.806
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 8.252
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 8.639
Deposit: ship
Sandstorm: true
", 2, left, 1, 8.639, 8.639, 0, NaN, NaN, 3, 0.6666666666666666, true, false, false, true, 1, failure, undefined, undefined, true, false, true, false, false, false, false, false, false, false, false, 5, true, false, false, Poor, Brooke C, i was scouting in sandstorm the entire time oops
40, 1714, "Piece: hatch
Cycle: 207.995
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 13.471
Deposit: drop
Sandstorm: false
", 2, right, 0, NaN, NaN, 1, 207.995, 207.995, 2, 0.5, true, false, false, true, 0, success, failure, noattempt, true, true, false, true, true, true, true, true, true, true, true, 4, true, false, false, Average, Autumn Judd, 
47, 1714, "Piece: hatch
Cycle: 28.212
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 20.551
Deposit: ship
Sandstorm: false
", 2, right, 1, 20.551, 20.551, 1, 28.212, 28.212, 2, 0, true, false, true, false, 0, failure, undefined, undefined, true, false, false, false, false, false, false, false, false, false, true, 6, false, false, false, Average, God, 
57, 1714, "Piece: hatch
Cycle: 4.287
Deposit: drop
Sandstorm: true
", 2, right, 0, NaN, NaN, 0, NaN, NaN, 1, 1, true, false, false, true, 0, success, noattempt, noattempt, true, false, true, false, false, false, false, false, false, false, true, 5, false, false, true, Average, Blake Gomez, Did not want to climb via ramp
66, 1714, "Piece: hatch
Cycle: 2.491
Deposit: drop
Sandstorm: true
", 2, left, 0, NaN, NaN, 0, NaN, NaN, 1, 1, true, false, false, true, 0, success, noattempt, noattempt, true, false, false, false, false, false, false, false, false, false, false, 6, false, false, true, Average, Blake Gomez, Could not move during sandstorm
72, 1714, "Piece: hatch
Cycle: 68.15
Deposit: drop
Sandstorm: true
", 2, left, 0, NaN, NaN, 0, NaN, NaN, 1, 1, true, false, false, true, 0, success, noattempt, noattempt, true, false, false, false, false, false, false, false, false, false, true, 5, false, false, true, Average, Brandon G., 
85, 1714, "Piece: hatch
Cycle: 122.989
Deposit: drop
Sandstorm: true
", 2, right, 0, NaN, NaN, 0, NaN, NaN, 1, 1, true, false, false, true, 0, success, undefined, undefined, true, false, false, false, false, false, false, false, false, false, false, 5, false, false, true, Average, Brooke C, 
