3, 2077, "", 1, right, 0, NaN, NaN, 0, NaN, NaN, -1, NaN, true, false, false, false, 0, noattempt, undefined, undefined, false, true, false, false, false, false, false, false, false, false, undefined, false, 2, false, false, false, Poor, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
10, 2077, "Piece: hatch
Cycle: 15.075
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 19.624
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 6.641
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 28.319
Deposit: rocket
Sandstorm: false
", 2, middle, 0, NaN, NaN, 0, 18.194666666666667, 0, 3, 0.25, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
16, 2077, "Piece: hatch
Cycle: 21.401
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 10.665
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 15.989
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 5.887
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 13.117
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 17.574
Deposit: rocket
Sandstorm: false
", 1, right, 1, 17.574, 17.574, 1, 13.411800000000003, 13.411800000000003, 5, 0, true, false, true, false, 1, noattempt, noattempt, noattempt, true, true, true, false, true, true, true, true, true, true, undefined, false, 9, true, false, false, Average, 
16, 2077, "Piece: hatch
Cycle: 21.401
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 10.665
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 15.989
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 5.887
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 13.117
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 17.574
Deposit: rocket
Sandstorm: false
", 1, right, 1, 17.574, 17.574, 1, 13.411800000000003, 13.411800000000003, 5, 0, true, false, true, false, 1, noattempt, noattempt, noattempt, true, true, true, false, true, true, true, true, true, true, undefined, false, 9, true, false, false, Average, 
19, 2077, "Piece: hatch
Cycle: 20.969
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 10.996
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 24.956
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 1.788
Deposit: rocket
Sandstorm: true
", 1, left, 0, NaN, NaN, 0, 13.372, 0, 3, 0.5, true, false, true, false, 4, noattempt, noattempt, noattempt, true, true, false, false, true, true, false, false, false, false, undefined, false, 4, true, false, false, Average, 
25, 2077, "Piece: hatch
Cycle: 17.309
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 7.338
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 12.068
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 8.916
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 1.947
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 2.466
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 13.85
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 1.565
Deposit: ship
Sandstorm: false
", 2, middle, 4, 4.957, 19.828, 4, 11.187666666666667, 44.75066666666667, 7, 0.125, true, false, true, false, 1, noattempt, noattempt, noattempt, true, true, true, false, true, false, true, false, true, true, undefined, true, 7, true, true, false, Average, They made a cargo in level 3 of the rocket but they accidentally pulled it back out so one cargo doesn’t count
28, 2077, "Piece: hatch
Cycle: 85.634
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 0.474
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 13.003
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 4.469
Deposit: ship
Sandstorm: false
", 1, right, 3, 5.982, 17.946, 3, 85.634, 256.902, 3, 0, true, false, true, false, 0, noattempt, undefined, undefined, false, false, false, false, false, false, false, false, false, false, undefined, false, 6, true, false, false, Average, 
31, 2077, "Piece: hatch
Cycle: 200.572
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 22.908
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 18.308
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 0.701
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 12.747
Deposit: rocket
Sandstorm: false
", 1, right, 0, NaN, NaN, 0, 6.724, 0, 4, 0.6, true, false, true, false, 2, noattempt, noattempt, noattempt, true, true, true, false, true, true, true, true, true, true, undefined, true, 7, true, false, false, Average, 
