27, 2451, "", 2, middle, 0, NaN, NaN, 0, NaN, NaN, -1, NaN, true, false, false, true, 0, failure, noattempt, noattempt, true, false, false, false, false, false, false, false, false, false, undefined, false, 3, false, false, false, N/A, Never left the Hab
32, 2451, "", 2, middle, 0, NaN, NaN, 0, NaN, NaN, -1, NaN, true, false, false, true, 0, failure, noattempt, noattempt, false, false, false, false, false, false, false, false, false, false, undefined, false, 6, false, false, false, Average, bot didn't move at all
