1259, 3, "Piece: hatch
Cycle: 10.761
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 13.848
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 12.161
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 7.016
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 7.283
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 6.043
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 8.551
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 6.671
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 6.816
Deposit: ship
Sandstorm: true
", 2, middle, 6, 7.0633333333333335, 42.38, 6, 12.256666666666668, 73.54, 8, 0, true, false, true, false, 9, success, success, noattempt, true, true, true, false, true, true, false, false, false, false, undefined, true, 6, false, true, false, Average, 
3, 2077, "", 1, right, 0, NaN, NaN, 0, NaN, NaN, -1, NaN, true, false, false, false, 0, noattempt, undefined, undefined, false, true, false, false, false, false, false, false, false, false, undefined, false, 2, false, false, false, Poor, 
4, 2062, "Piece: hatch
Cycle: 14.823
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 6.997
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 9.264
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 9.799
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 7.761
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 7.909
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 23.327
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 1.897
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 10.017
Deposit: drop
Sandstorm: false
", 1, right, 6, 9.615, 57.69, 6, NaN, NaN, 8, 0.3333333333333333, true, false, false, true, 1, success, noattempt, noattempt, true, true, false, false, false, false, false, false, false, true, undefined, true, 6, false, true, false, Average, 
4, 1091, "Piece: hatch
Cycle: 35.219
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 17.793
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 33.37
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 19.136
Deposit: ship
Sandstorm: true
", 1, left, 0, NaN, NaN, 0, 26.3795, 0, 3, 0, true, false, true, false, 4, success, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, false, true, false, Average, 
5, 4787, "Piece: hatch
Cycle: 4.679
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 9.876
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 13.854
Deposit: ship
Sandstorm: true
", 2, right, 0, NaN, NaN, 0, 11.864999999999998, 0, 2, 0.3333333333333333, true, false, true, false, 3, noattempt, success, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 5, false, true, false, Average, 
5, 6574, "Piece: cargo
Cycle: 6.332
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 5.95
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 7.783
Deposit: ship
Sandstorm: false
", 2, right, 3, 6.6883333333333335, 20.065, 3, NaN, NaN, 2, 0, false, false, false, false, 0, success, noattempt, noattempt, true, false, true, false, false, false, false, false, false, false, undefined, true, 7, false, true, false, Average, Took a lot of time to get cargo 
5, 6643, "", 2, middle, 0, NaN, NaN, 0, NaN, NaN, -1, NaN, true, false, false, false, 0, success, noattempt, noattempt, false, false, false, false, false, false, false, false, false, false, undefined, false, 4, false, false, false, N/A, 
5, 1675, "Piece: hatch
Cycle: 17.818
Deposit: drop
Sandstorm: false
", 2, left, 0, NaN, NaN, 0, NaN, NaN, 0, 1, true, false, true, false, 0, success, success, noattempt, false, true, false, false, false, false, false, false, false, false, undefined, false, 5, false, true, false, Poor, 
5, 2022, "Piece: cargo
Cycle: 8.422
Deposit: rocket
Sandstorm: false
", 1, left, 1, 8.422, 8.422, 1, NaN, NaN, 0, 0, true, false, false, false, 0, noattempt, undefined, undefined, true, false, false, false, false, true, false, false, false, false, undefined, true, 4, false, false, false, Average, 
5, 4247, "Piece: hatch
Cycle: 25.554
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 10.536
Deposit: drop
Sandstorm: false
Piece: hatch
Cycle: 1.065
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 9.117
Deposit: drop
Sandstorm: false
", 1, N/A, 0, NaN, NaN, 0, 1.065, 0, 3, 0.75, false, false, false, false, 0, success, noattempt, noattempt, false, true, false, true, true, false, false, false, false, false, undefined, false, 4, true, false, false, Average, 
6, 279, "Piece: cargo
Cycle: 16.742
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 2.809
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 39.71
Deposit: drop
Sandstorm: true
", 1, left, 1, 16.742, 16.742, 1, NaN, NaN, 2, 0.6666666666666666, false, false, false, false, 3, undefined, undefined, undefined, false, false, false, false, false, false, false, false, false, false, undefined, false, 6, false, false, false, N/A, Sorry I got gum on my butt so I wasn’t paying attention
6, 930, "Piece: hatch
Cycle: 10.221
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 9.182
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 3.801
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 3.735
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 4.115
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 5.685
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 5.584
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 3.866
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 5.4
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 2.45
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 4.831
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 3.267
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 2.439
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 2.022
Deposit: ship
Sandstorm: true
", 1, right, 8, 3.4931249999999996, 27.944999999999997, 8, 6.442166666666666, 51.53733333333333, 13, 0, false, true, true, false, 14, success, noattempt, noattempt, true, true, true, true, true, true, true, true, true, true, undefined, true, 10, true, true, false, Stellar, 
6, 7915, "Piece: hatch
Cycle: 31.642
Deposit: ship
Sandstorm: true
", 2, middle, 0, NaN, NaN, 0, 31.642, 0, 0, 0, true, false, true, false, 1, noattempt, noattempt, noattempt, false, true, false, false, true, false, false, false, false, false, undefined, false, 6, false, true, false, Poor, 
6, 7498, "Piece: hatch
Cycle: 122.257
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 11.179
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 5.038
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 6.535
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 3.442
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 5.833
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 6.806
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 5.336
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 9.516
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 4.798
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 11.208
Deposit: drop
Sandstorm: true
", 2, middle, 6, 6.112166666666667, 36.673, 6, 36.01675, 216.1005, 10, 0.09090909090909091, true, false, true, false, 11, success, noattempt, noattempt, true, true, true, true, true, false, false, false, false, false, undefined, true, 7, true, true, false, Average, 
