3, 2202, "Piece: hatch
Cycle: 16.565
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 9.95
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 7.099
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 15.956
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 12.335
Deposit: rocket
Sandstorm: true
Piece: hatch
Cycle: 11.673
Deposit: rocket
Sandstorm: true
", 2, left, 2, 11.5275, 23.055, 4, 12.63075, 50.523, 6, 0, true, false, true, false, 6, success, noattempt, noattempt, true, true, true, false, true, false, true, true, false, false, false, 4, true, false, false, Average, Molly Maples, not a good intake. uh accidentally put everything in sandstorm
16, 2202, "Piece: hatch
Cycle: 16.966
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 0.435
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 0.619
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 0.568
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 0.819
Deposit: rocket
Sandstorm: false
Piece: hatch
Cycle: 0.451
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 2.722
Deposit: rocket
Sandstorm: false
", 2, right, 4, 1.182, 4.728, 2, 0.443, 0.886, 7, 0.14285714285714285, true, false, true, false, 0, success, noattempt, noattempt, true, true, true, true, true, false, true, true, false, false, true, 7, true, true, false, Average, Charlie Bergdall, 
27, 2202, "", 2, right, 0, NaN, NaN, 0, NaN, NaN, 0, NaN, true, false, true, false, 0, undefined, undefined, undefined, false, false, false, false, false, false, false, false, false, false, false, 6, false, false, false, N/A, Brooke C, robot was disabled and stayed on level two the entire time
34, 2202, "Piece: hatch
Cycle: 59.969
Deposit: drop
Sandstorm: true
", 2, right, 0, NaN, NaN, 0, NaN, NaN, 1, 1, true, false, true, false, 0, success, noattempt, noattempt, false, false, false, false, false, false, false, false, false, false, false, 5, false, false, true, Average, Molly Maples, I wouldn't even call it defense
45, 2202, "Piece: hatch
Cycle: 178.62
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 4.339
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 13.049
Deposit: ship
Sandstorm: true
Piece: hatch
Cycle: 8.209
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 0.815
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 0.644
Deposit: drop
Sandstorm: true
Piece: cargo
Cycle: 0.665
Deposit: ship
Sandstorm: true
Piece: cargo
Cycle: 2.164
Deposit: drop
Sandstorm: true
", 1, right, 3, 4.843, 14.529, 2, 6.274, 12.548, 8, 0.375, true, false, true, false, 5, failure, noattempt, noattempt, true, true, false, false, true, true, false, false, false, false, true, 7, false, true, false, Poor, Henry Walston, 
53, 2202, "Piece: hatch
Cycle: 18.1
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 7.867
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 0.534
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 0.507
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 0.401
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 0.384
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 0.451
Deposit: ship
Sandstorm: false
", 1, middle, 4, 0.43575, 1.743, 1, 7.867, 7.867, 7, 0.2857142857142857, true, false, true, false, 0, success, noattempt, noattempt, true, true, true, true, true, false, false, false, false, false, true, 8, false, true, false, Average, Charlie Bergdall, 
60, 2202, "Piece: hatch
Cycle: 10.967
Deposit: drop
Sandstorm: true
Piece: hatch
Cycle: 7.02
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 8.27
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 9.275
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 8.542
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 14.168
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 8.417
Deposit: drop
Sandstorm: false
Piece: cargo
Cycle: 4.581
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 7.335
Deposit: ship
Sandstorm: false
", 1, middle, 6, 8.695166666666667, 52.17100000000001, 1, 7.02, 7.02, 9, 0.2222222222222222, true, false, true, false, 0, noattempt, noattempt, noattempt, true, true, true, true, true, false, false, false, false, false, true, 8, false, true, false, Average, Dawson Wright, 
66, 2202, "Piece: cargo
Cycle: 9.004
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 15.319
Deposit: drop
Sandstorm: false
", 2, left, 1, 9.004, 9.004, 0, NaN, NaN, 2, 0.5, true, false, false, false, 0, success, noattempt, noattempt, true, true, true, false, true, true, true, true, false, false, true, 5, false, true, false, Poor, Brandon G., 
78, 2202, "Piece: hatch
Cycle: 2.153
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 10.178
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 5.98
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 5.279
Deposit: rocket
Sandstorm: true
Piece: cargo
Cycle: 11.659
Deposit: rocket
Sandstorm: true
", 2, left, 4, 8.274000000000001, 33.096000000000004, 1, 2.153, 2.153, 5, 0, true, false, true, false, 5, success, noattempt, noattempt, true, true, true, false, true, true, false, false, false, false, true, 5, true, false, false, Average, Blake Gomez, 
86, 2202, "Piece: cargo
Cycle: 4.6
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 10.641
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 9.792
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 13.769
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 10.951
Deposit: ship
Sandstorm: false
Piece: cargo
Cycle: 11.151
Deposit: rocket
Sandstorm: false
Piece: cargo
Cycle: 2.054
Deposit: drop
Sandstorm: false
", 2, left, 6, 10.150666666666666, 60.903999999999996, 0, NaN, NaN, 7, 0.14285714285714285, true, false, false, false, 0, success, undefined, undefined, true, false, true, false, false, true, false, false, false, false, false, 4, true, true, false, Average, Brooke C, 
